1	FAMOUS_BOOKS	Don Quixote	Miguel de Cervantes
397	GK	What type of animal is a jennet?	Small Spanish horse
398	GK	If you were crapulous what would you be?	Drunk
399	GK	Where would you Wedel?	Ski slope
400	GK	What is the correct name for a baby otter?	Kitten
401	GK	What colour is the gemstone peridot?	Green
402	GK	Sanskrit is an old language - what does the word mean?	Perfected
403	GK	In which country do they play houlani - type of hockey?	Turkey
404	GK	What does the name Tabitha mean?	Gazelle
405	GK	With what is spangy played?	Marbles
406	GK	Where did Spam get its name?	Spiced Ham
407	GK	The Pogues took their name from Pogue Mahone - what mean?	Kiss my arse
408	GK	What comes after the year of the snake - Chinese calendar?	Horse
409	GK	Mosi-oa-Tunya - Smoke that Thunders - what natural feature?	Victoria falls
410	GK	One person every 6 seconds dies from what?	Contaminated water diseases
411	GK	Approximately 40 million of what are consumed each year?	Bananas
412	GK	What is the worlds largest rodent?	Capybara
413	GK	Which winter game is known as the roaring game?	Curling
414	GK	The first known what happened in Wisconsin 1878?	Organised motor race
415	GK	Which 2 countries will host the 2002 Soccer World Cup finals?	Japan - South Korea
416	GK	In 1935 Charlton C McGee invented what in the USA?	Parking Meter
417	GK	Which French philosopher created analytical geometry?	Rene Decartes
418	GK	The length of what is approximately 1/10th circumference of earth?	Great wall of China
419	GK	What was the world's first computer bug in 1946?	A moth
420	GK	What does a polythesistic person believe in?	Many Gods
421	GK	Who founded the Greek theatre?	Thespis
422	GK	Maria Magdelana Von Losch Beyyer know as who?	Marlene Dietrich
423	GK	If you suffered from tantartism what would you be doing?	Dancing Mania
424	GK	Which literary prize started in 1968?	Booker McConnell
425	GK	What links Fitzroy, Essenden, Collingswood and Carlton?	Aussie rules football teams
426	GK	What countries people spend most private money on recreation?	Taiwan's
427	GK	What links The Reivers, Grapes of Wrath, Humboldtâ€™s Gift?	Pulitzer Prize winners
428	GK	USA has most airports which country has second most?	Australia
429	GK	In 1829 Walter Hunt invented what common item?	Safety Pin
430	GK	Fredrick Sanger discovered which medical life saver?	Insulin
431	GK	Who invented punched cards used in early computing 1880s?	Herman Hollerith
432	GK	Why did Roselin Franklin (pre discovered dna helix) no Nobel?	She was dead
433	GK	What is a Dwarf Goby?	Worlds smallest true fish
434	GK	What types can be saddle, plane or pivotal?	Body Joints
435	GK	1500 paces was what Roman measurement?	League
436	GK	Denis Gabor of Hungary 1971 Nobel prize for what invention?	Holograms
437	GK	Who gave the UN the land in NY to build their HQ?	John D Rockerfeller
438	GK	In 1779 Abraham Darby built the worlds first what?	Metal Bridge
439	GK	What is the worlds oldest monotheistic religion?	Judaism
440	GK	An aubade or alborda is a song - but what type?	Mourning
441	GK	What sport links Castle Cup, Red Stripe Cup, Ranji Trophy?	Cricket
442	GK	What countries leader does not have an official residence?	CubaGK	What dinosaurs name translates as roof lizard?	Stegosaurus
443	GK	In which country did Turkeys originate?	USA
444	GK	What is Radar from MASH home town?	Ottumwa - Iowa
445	GK	In Macbeth what witch speaks first?	The first witch
446	GK	What fabled monster has a lions head and a serpents tail?	Chimera
447	GK	CH car international registration plate which country?	Switzerland
448	GK	Who said - Give us the tools and we will finish the job Feb 1941?	Winston Churchill
449	GK	In The Marriage of Figaro - who did Figaro marry?	Sussanah
450	GK	What state was founded by Mohammed Ali Jinnah?	Pakistan
451	GK	What nationality are the most immigrants to the USA?	Mexican
452	GK	Who steals the Pink Panther in the original film?	The Phantom
453	GK	What is Challa?	Bread - often plaited
454	GK	Cher Ami saved the Lost Battalion in 1918 what was it?	Pigeon
455	GK	Whose girlfriend was Virginia Hill - he killed her B Hills 1947?	Bugsy Siegel
456	GK	What is the oldest known alcoholic beverage?	Mead
457	GK	In 1986 Graceland was the Grammy album of the year â€“ whoâ€™s?	Paul Simon
458	GK	Bob Cummings played which character (both names)?	Maxwell Smart
459	GK	Complete advertising phrase from 1935 My Goodness?	My Guinness
460	GK	Who said - "The bigger they come the harder they fall" 1899?	Bob Fitzsimmons
461	GK	What is Lolita's surname in Vladimere Nabokovs novel?	Haze
462	GK	From what country does the Elkhound originate?	Norway
463	GK	An isohel on a map joins place of equal what?	Sunshine
464	GK	A Regatta is a boat races - where was the original Regatta?	Venice
465	GK	In England what would you buy or get at a Mop Fair?	Servants for Hire
466	GK	Who was the little gentleman in velvet - death William III?	A Mole
467	GK	From what country does soave wine originally come?	Italy
468	GK	Antipater of Sidon first listed what 2nd Century AD?	7 Wonders World
469	GK	What are Limerick, Round Bend, Aberdeen and Octopus?	Fishing Hooks
470	GK	What fluid ran through the Greek Gods instead of blood?	Ichor
471	GK	Who is Oscar, Zoroaster, Phadrig, Isaac, Norman,Henkle, Emmanual, Ambrose Diggs?	Wizard of Oz
472	GK	The Marie Celeste sailed from which port?	New York
473	GK	In Milton's Paradise Lost what was the lowest point of Hell?	Pandemonium
474	GK	Pat Reid wrote which book - filmed and TV often?	The Colditz Story
475	GK	How was William Huskinson killed in 1830 - first ever?	Run over by Train
476	GK	In which country is Zug?	Switzerland
477	GK	Who was captured and kept in a cage by Stromboli?	Pinocchio
478	GK	Which USA record producer played maracas Stones 1st album?	Phil Spector
479	GK	Who was nicknamed The Brocton Bomber?	Rocky Marciano
480	GK	Name the Hotel in Arthur Haley's novel / film of same name?	St Gregory
481	GK	Frank and Jesse James father had what job?	Minister
482	GK	What was the Grammy album of the year in 1967 (Full name)?	Beatles Sergeant Peppers
483	GK	McLean Stevenson played which character in MASH?	Colonel Blake
484	GK	Which company slogan was "We're No 2 We try harder"?	Avis rent a car
485	GK	Who said the quickest way of ending a war is to lose it?	George Orwell
486	GK	5 items a Sikh must have Comb Dagger Hair Metal Bracelet and?	Knee length undershorts
487	GK	Edward Teach became famous as who?	Blackbeard the Pirate
488	GK	To which dog was a statue erected in Edinburgh?	Greyfriers Bobby
489	GK	What does a Puissance event test in showjumping?	High Jump wall
490	GK	Who wrote the music to the film The Odessa File?	Andrew Lloyd Webber
491	GK	Which Dickens novel features Waxford Squears?	Nicholas NicklebyGK	What is unusual about the nobody crab?	Transparent
492	GK	Collective nouns - what group af animals are a labour?	Moles
493	GK	Durbarry is cream of a vegetable soup - what one?	Cauliflower
494	GK	What is the Australian name for a long narrow ox bow lake?	Billabong
495	GK	Les Reed wrote which famous song for a Welsh singer?	Its not Unusual
496	GK	What does hours d'oeurve literally mean?	Out of course hence Extra Dish
497	GK	Nossa Senhora da Aparecida is the Patron Saint which country?	Brazil
498	GK	What airline used to be called Dobrolet?	Aeroflot
499	GK	The Acropolis - what does the word literally mean?	Highest point
500	GK	What is a Dolly Varden?	Large Hat
501	GK	Whose last words were - "That was the best soda I ever tasted"?	Lou Costello
502	GK	What is the common name for the astyeroidea?	Starfish
503	GK	Jonquil is a shade of what colour?	Yellow
504	GK	Vincent Furnier is better known as who?	Alice Cooper
505	GK	If you were severed a dish 'belle h'elen what fruit would it be?	Pears
506	GK	Terrance Nelhams became better knows as who?	Adam Faith
507	GK	Dick Turpin the highwayman served and apprenticeship as what?	Butcher
508	GK	What is the main food of the Oyster catcher bird?	Mussels
509	GK	In which cop show did Petrie and Isbecki appear?	Cagney and Lacey
510	GK	In the Bolshoi ballet what does the word Bolshoi mean?	Big
511	GK	Which acid gives nettles their sting?	Formic acid
512	GK	In the Hindu religion what is a Mandir?	Temple
513	GK	Which wine grape variety is most planted in California?	Chardonnay
514	GK	A paddling is a group of which animals?	Ducks
515	GK	From what country does the dish skordalia come?	Greece
516	GK	What is a geoduck?	Clam
517	GK	What is Sean Connery's real first name?	Thomas
518	GK	What nationally was Mata Hari shot as a spy?	Dutch
519	GK	Who said - Toe err is human - But it feels divine?	Mae West
520	GK	Names - Baker - Cook Smith easy - what did a Chandler do?	Make Candles
521	GK	Declan McManus became famous as who?	Elvis Costello
522	GK	Robert Fitzroy captained which famous ship?	The Beagle
523	GK	Who said "I have no problems with drugs - only policemen"?	Keith Richard
524	GK	Which American city was named after a British Prime Minister?	Pittsburgh
525	GK	Spelling counts - what is the singular of scampi?	Scampo
526	GK	What plant was named after the Greek goddess of the rainbow?	Iris
527	GK	Which sailor dreamed of Toasted Cheese in Treasure Island?	Ben Gunn
528	GK	Who played the girl on the motorcycle in a film of same name?	Marianne Faithful
529	GK	What writer was paid $5 for writing thanks?	Rudyard Kipling
530	GK	What sort of animal is a fennec?	Desert Fox
531	GK	Vermicelli pasta literally translates as what?	Little worms
532	GK	Ernest Hemmingway, Oscar Wilde, Ranier Maria Rilke - Common?	Mothers made them Crossdress
533	GK	What foodwise is a Fieldlane Duck?	Baked Sheep's Head
534	GK	When does a Bride walk up the Aisle?	Never
535	GK	How did Marc Quinquadron die while setting a new world record?	Food Poisoning
536	GK	Why two car thieves caught trying to sell stolen car in 1976?	Tried to sell to owner
537	GK	Billie Holiday, James Dean, Eva Peron, Janis Joplin - Common?	All were Prostitutes
538	GK	What subject Ben Franklins letter to Royal Academy - Brussels?	Perfuming Farts
539	GK	Reginald Carey became famous as who?	Rex Harrison
540	GK	What is a Chorizo?	Spicy SausageGK	Which flying pioneer was nicknamed the lone eagle?	Charles Lindbergh
541	GK	Horse statue - mounted man - on two legs - how man die?	Killed in Battle
542	GK	Which American state produces the most potatoes?	Idaho
543	GK	Who wrote Dr Zhivago?	Boris Pasternak
544	GK	Who is Charlie Browns favourite baseball player (fictional)?	Joe Shlabotnik
545	GK	Emerald is the birth stone for which month?	May
546	GK	Whose yacht was called Honey Fitz?	John Fitzgerald Kennedy
547	GK	What is the white trail behind a jet plane made from?	Ice Crystals
548	GK	What Italian habit did Thomas Coyrat introduce to England 1608?	Eating with forks
549	GK	Purl Plain Fisherman's Cable types of what?	Knitting stitches
550	GK	Why was Mary Mallen locked up from 1915 to 1938?	Typhoid Mary
551	GK	If you were doing vaccimulgence what doing?	Milking a cow
552	GK	For what purpose was the chow chow dog originally bred?	As food or Chow
553	GK	What kind of fruit is a kumquat?	Small Orange
554	GK	Who was the Greek goddess of love?	Aphrodite
555	GK	What first appeared in New York World 21st December 1913?	Crossword
556	GK	Which group of animals are called a cete?	Badgers
557	GK	Which herb did the Romans eat top prevent drunkenness?	Parsley
558	GK	What is the original literal meaning of the word bride?	To cook
559	GK	Who ran the first marathon?	Phidipedes
560	GK	What is the only creature that can turn its stomach inside out?	Starfish
561	GK	What is Milan's opera house called?	La Scala
562	GK	What is the oldest most widely used drug on earth?	Alcohol
563	GK	What type of animal is a Samoyed?	Dog
564	GK	In which country did draughts (checkers) originate?	Egypt
565	GK	Shane Fenton became famous as who?	Alvin Stardust
566	GK	What is the worlds most popular green vegetable?	Lettuce
567	GK	What does a racoon do before eating its food?	Washes it in water
568	GK	What other name is used for the snow leopard?	Ounce
569	GK	Which drink did Bach enjoy so much he wrote a cantata for it?	Coffee
570	GK	Who invented the first safety razor in 1895?	King Camp Gillette
571	GK	What nationality is Thor Heyerdahl?	Norwegian
572	GK	What 3 ingredients make a sidecar cocktail?	Brandy Cointreau Lemon juice
573	GK	A spunder or drift is the name for a group of what animals?	Swine
574	GK	What is Erse?	Irish Gaelic language
575	GK	On oometer measures what?	Birds Eggs
576	GK	What did table tennis balls used to be made from?	Cork
577	GK	If you had variola what disease have you got?	Smallpox
578	GK	Which playing card is called the Curse of Scotland?	Nine of Diamonds
579	GK	Which painter did Hans van Meegeren most fake?	Vermeer
580	GK	Which country had the first women MPs 19 in 1907?	Finland
581	GK	In 1969 what category was added to the Nobel prizes?	Economics
582	GK	In which city was Bob Hope born?	London (Eltham)
583	GK	In the human body where is your occiput?	Back of head
584	GK	Who wrote the Star Spangled Banner?	Francis Scott-key
585	GK	Which food did Victorians deride as little bags of mystery?	Sausages
586	GK	Which actor was dubbed the muscles from Brussels?	Jean Claude Van Dam
587	GK	Which film star was the first to appear on a postage stamp?	Grace Kelly
588	GK	What would you expect to find in a binnacle?	Ships compass
589	GK	Which Hollywood star has made the cover of Life most times?	Elizabeth TaylorGK	Carl and the Passions changed band name to what?	Beach Boys
590	GK	How many rings on the Olympic flag?	Five
591	GK	What colour is vermilion a shade of?	Red
592	GK	King Zog ruled which country?	Albania
593	GK	What colour is Spock's blood?	Green
594	GK	Where in your body is your patella?	Knee
595	GK	Where can you find London bridge today?	USA
596	GK	What spirit is mixed with ginger beer in a Moscow mule?	Vodka
597	GK	Who was the first man in space?	Yuri Gagarin
598	GK	What would you do with a Yashmak?	Wear it
599	GK	Who betrayed Jesus to the Romans?	Judas Escariot
600	GK	Which mammal lays eggs?	Duck billed platypus
601	GK	On television what was Flipper?	Dolphin
602	GK	Whose band was The Quarrymen?	John Lenon
603	GK	Which was the most successful Grand National horse?	Red Rum
604	GK	Who starred as the Six Million Dollar Man?	Lee Majors
605	GK	In the song Waltzing Matilda - What is a Jumbuck?	Sheep
606	GK	Who was Dan Dare's greatest enemy in the Eagle Mekon
607	GK	What is Dick Grayson better known as?	Robin
608	GK	What was given on the fourth day of Christmas?	Calling birds
609	GK	What was Skippy ( on TV )?	The bush kangaroo
610	GK	What does a funambulist do?	Tightrope walker
611	GK	What is the name of Dennis the Menace's dog?	Gnasher
612	GK	What are bactrians and dromedaries?	Camels
613	GK	Who played The Fugitive?	David Jason
614	GK	Who was the King of Swing?	Benny Goodman
615	GK	Who was the first man to fly across the channel?	Louis Bleriot
616	GK	Who starred as Rocky Balboa?	Sylvester Stallone
617	GK	In which war was the charge of the Light Brigade?	Crimean
618	GK	Who invented the television?	John Logie Baird
619	GK	Who would use a mashie niblick?	Golfer
620	GK	In the song who killed Cock Robin?	Sparrow
621	GK	What do deciduous trees do?	Lose their leaves in winter
622	GK	In golf what name is given to the No 3 wood?	Spoon
623	GK	If you has caries who would you consult?	Dentist
624	GK	What other name is Mellorâ€™s famously known by?	Lady Chatterlys Lover
625	GK	What did Jack Horner pull from his pie?	Plum
626	GK	How many feet in a fathom?	Six
627	GK	which film had song Springtime for Hitler?	The Producers
628	GK	Name the legless fighter pilot of ww2?	Douglas Bader
629	GK	What was the name of inn in Treasure Island?	Admiral Benbow
630	GK	What was Erich Weiss better known as?	Harry Houdini
631	GK	Who sailed in the Nina - Pinta and Santa Maria?	Christopher Columbus
632	GK	Which leader died in St Helena?	Napoleon Bonaparte
633	GK	Who wrote Gone with the Wind?	Margaret Mitchell
634	GK	What does ring a ring a roses refer to?	The Black Death
635	GK	Whose nose grew when he told a lie?	Pinocchio
636	GK	Who has won the most Oscars?	Walt Disney
637	GK	What would a Scotsman do with a spurtle?	Eat porridge
638	GK	Which award has the words for valour on it?	Victoria CrossGK	Which writer coined the word Cyberspace in 1984?	William Gibson
639	GK	Demeter was the Greek god of what (Ceres Roman)?	Harvest
640	GK	What film won the 1943 Oscar as best film?	Casablanca
641	GK	What do ungulate animals alone have?	Hooves
642	GK	Dr Ludwig L Zamenhof invented what 1887 Poland?	Esperanto
643	GK	Who wrote The Picture of Dorian Grey in 1891?	Oscar Wilde
644	GK	Who composed The Planets suit (both names)?	Gustav Holst
645	GK	What links Doric, Ionic, Tuscan, Corinthian and Composite?	Classical Architecture
646	GK	What is phonetic alphabet word for U?	Uniform
647	GK	Why were women barred from original Olympic Games?	Male entries nude
648	GK	In which USA state is Churchill Downs racetrack?	Louisville Kentucky
649	GK	In 1867 Lucian B Smith invented what restraint?	Barbed Wire
650	GK	In 1961 which Henry Mancini record won Grammy record of year?	Moon River
651	GK	What links Willie Brant, Lech Walesa, Yasser Arafat?	Nobel Peace Prize
652	GK	Which countries government spends most in social security %?	Uruguay
653	GK	Archaeopteryx was the first what?	Bird
654	GK	In 1810 in England Peter Durand invented what?	Tin can
655	GK	Who was offered the presidency of Israel in 1952 (turned down)?	Albert Einstein
656	GK	What is the oldest known infectious disease?	Leprosy
657	GK	A JPEG is a picture file format - what does JPEG stand for?	Joint Photographic Experts Group
658	GK	What is the worlds largest sea (in area)?	South China
659	GK	Which islands wildlife is 90% unique?	Madagascar
660	GK	What are truffles - highly prized as food?	Fungi
661	GK	Which Game is Played 15 a side and scores 3 or 1 points?	Gaelic Football
662	GK	What was invented in 1855 45 years later than it was needed?	Can Opener
663	GK	What links Sissinnius, Zosimus, Liberius, Sergius V1,Victor II?	Popes
664	GK	What is the world largest seed?	Coco-de-mare palm
665	GK	Bristlemouths are the worlds most common what?	Fish
666	GK	What swims at 1/8 inch an hour?	Sperm
667	GK	Trypanophobia is fear of what?	Inoculations
668	GK	Chogori is better know by what boring name?	K2
669	GK	Colonel Jacob Schick invented what in 1928 in USA?	Electric Razor
670	GK	What links Duke Wellington, Earl Derby, Marquis Salisbury?	UK Prime Ministers
671	GK	In 1996 which Celine Dion album Grammy album of year?	Falling into You
672	GK	What weight is the lightest in Amateur Boxing?	Light Flyweight
673	GK	Which country has the worlds biggest (on land) National Park?	Canada
674	GK	What language speakers were shot Russia and Germany 1930s?	Esperanto
675	GK	Ronald Ross campaigned for the destruction of what?	Mosquitoes
676	GK	Who won two Nobel prizes in different fields?	Marie Curie
677	GK	Name 3rd cent BC Greek mathematician wrote The Elements?	Euclid
678	GK	Evidence of what alternative treatment found in 5300 mummy?	Acupuncture
679	GK	North Fork Roe River - worlds shortest - which US state?	Montana
680	GK	In 1879 James Ritty invented what?	Cash Register
681	GK	Who wrote the novel Tom Jones in 1749?	Henry Fielding
682	GK	What links Millionaires, Metropolitans, Black Hawks, Silver seven?	Ice Hockey
683	GK	What country - largest earthquake of 20th cent 8.6 Richter 1906?	Colombia
684	GK	The okapi belongs to what family of animals?	Giraffe
685	GK	Dimitri Mendeleyev is credited with the discover of what?	Periodic Table
686	GK	What feature of a triangle makes it scalene?	Different side lengths
687	GK	Taphophobia is fear of what?	Buried AliveGK	In the Chinese New Year what year follows Rat?	Ox
688	GK	Genuphobia is the fear of what?	Knees
689	GK	Percy LeBaron Spencer invented what in 1945 in USA?	Microwave Oven
690	GK	St Peter was the first Pope - Who was second?	St Linus
691	GK	What 1945 film won best picture, actor, director Oscars?	The Lost Weekend
692	GK	What is the literal translation of pot-pouri?	Putrid Pot
693	GK	Who did James Bond marry - character - (both names)?	Theresa Draco
694	GK	What is studied in the science of somatology?	The Body
695	GK	What was Hugh Hefner's jet plane called?	Big Bunny
696	GK	What profession did Handel originally study?	The Law
697	GK	What European nation was the first to drink tea?	The Dutch
698	GK	Beaufort - the wind scale man - had what job?	Sailor
699	GK	What bird is the symbol of Penguin books (children's section)?	Puffin
700	GK	Diane Leather was the first woman to do what?	Sub 5 minute mile
701	GK	What is Admiral Sir Miles Messervy usually known as?	M
702	GK	Which part of the body is most sensitive to radiation?	The Blood
703	GK	What film made 58 times - cartoon, porrno, operatic, ballet?	Cinderella
704	GK	Mr Chips said goodbye from Brookfield school - What subject?	Latin
705	GK	In which American city can you get doctorate in hambugerology?	Hamburger College
706	GK	Which author created The Saint (both names)?	Leslie Charteris
707	GK	What is sericulture?	Growing Silkworms
708	GK	What was Edisonâ€™s first practical invention?	Tick a Tape for stockmarket
709	GK	Frigophobia fear of what?	Being Cold
710	GK	Which company invented the transistor radio in 1952?	Sony
711	GK	Who is the only solo performer to win Euro song twice?	Johnny Logan
712	GK	Franz Liszt was the farther in law of what composer?	Richard Wagner
713	GK	In what town was Leonardo Da Vinci born?	Vinci
714	GK	Who directed the Halloween series of films?	John Carpenter
715	GK	What metal impurity makes rubies red and emeralds green?	Chromium
716	GK	Helen Mitchell became famous as what soprano?	Nellie Melba
717	GK	Robert Whithead invented what weapon in 1866?	Torpedo
718	GK	Zymase and Glucose combine to form what drug?	Alcohol
719	GK	Translated literally what does television mean?	Far Seeing
720	GK	Not as soups what have gazpacho - vichyssoise in common?	Served Cold
721	GK	Who was the Greek goddess of retribution?	Nemesis
722	GK	47 people worked on a committee to produce what work?	Authorised version of Bible
723	GK	What book was made into the first feature length British cartoon?	Animal Farm in 1954
724	GK	Who first said "Publish and be Damned"?	Wellington re Harriot Wilson mistress
725	GK	Edwin Drake sank the first of them in 1859 - what were they?	Oil Wells
726	GK	Calico cloth was invented in which country?	India
727	GK	What is dittology?	Double meaning
728	GK	Who played Pink in the movie The Wall?	Bob Geldorf
729	GK	Rhabdophobia fear of what?	Being Beaten
730	GK	Dr C W Long was the first to use what (anaesthetic) in 1842?	Ether
731	GK	Hey Big Spender comes from what musical?	Sweet Charity
732	GK	Jamie Farr played what role in MASH?	Corporal Clinger
733	GK	Whets the correct name for golf club called Texas Wedge?	Putter
734	GK	Whose nickname was slowhand (both names)?	Eric Clapton
735	GK	Which country invented the mariners compass?	China
736	GK	What countries international car registration letters are DZ?	AlgeriaGK	The name Malissa means what?	Bee
737	GK	What was Acadia?	Nova Scotia
738	GK	Dragoon, Antwerp, Poulter, Tumbler, Horseman types of what?	Pigeon
739	GK	What was the first frozen food available in Britain in 1937?	Asparagus
740	GK	If you suffer from cynanthropy what do you think you are?	Dog
741	GK	What is the phonetic alphabet word for letter P?	Papa
742	GK	What is a runcible spoon?	A broad Pickle fork
743	GK	The artist Abbott Thayer's developed what for military use?	Camouflage colours
744	GK	What did Francis Bacon call The Purest of Pleasures?	The Garden
745	GK	What is the largest single known gold object in the world?	Tutankhamens Coffin
746	GK	Madame Pauline de Vere first female circus performer - do what?	Head in Lions Mouth
747	GK	How was Alexander the Greats body preserved?	In large jar of honey
748	GK	Californian law no shooting any animal - moving car except what?	Whale
749	GK	Peter Falk plays Lt Colombo but who was first offered role?	Bing Crosby
750	GK	What type of birds (Hugin + Munin) sit on the shoulders of Odin?	Ravens
751	GK	Where are you most likely to have a serious accident?	In your home
752	GK	Melvin R Bissell invented what in 1876 in the USA?	Carpet Sweeper
753	GK	Peniaphobia fear of what?	Being Penniless
754	GK	About which game has most books been written?	Chess
755	GK	Albert De Salvo was better known as who?	The Boston Strangler
756	GK	What was the last European nation to accept the potato?	France
757	GK	Students at Cambridge - no dogs - what Lord Byron keep?	Bear
758	GK	King Mongut had aprox 9000 wife's/concubines what country?	Siam
759	GK	Only approx one third worlds population uses what regularly?	Fork
760	GK	William Tayton was the first man to do what?	Appear on TV
761	GK	Clemintina Campbell famous as who?	Cleo Lane
762	GK	What should you give after 15 years of marriage?	Crystal
